Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,Time,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,HTWinner,HTWinningMargin,FTWinner,FTWinningMargin,TotalMatchPoints,TotalMatchGoals
2017,11,3/06/2017,22.5,12.7,0,Carrara,1:45 PM,"11,402",Gold Coast Suns,2.5,5.1,9.1,11.14,80,West Coast Eagles,3.3,5.5,7.8,11.11,77,West Coast,4,Gold Coast,3,157,22
2017,11,3/06/2017,18.4,10.6,0,Sydney Showground,4:35 PM,"13,671",GWS Giants,3.3,10.5,15.5,18.9,117,Essendon,5.3,7.7,10.1,15.11,101,Greater Western Sydney,16,Greater Western Sydney,16,218,33
2017,11,3/06/2017,14.7,8.1,1,Docklands,7:25 PM,"36,100",North Melbourne,2.4,7.6,8.9,9.12,66,Richmond,3.4,6.1,12.13,14.17,101,North Melbourne,11,Richmond,35,167,23
2017,11,4/06/2017,22.2,12.1,0,Subiaco,2:40 PM,"34,259",Fremantle,2.1,5.5,10.6,12.13,85,Collingwood,3.5,7.9,11.13,15.15,105,Collingwood,16,Collingwood,20,190,27
2017,12,8/06/2017,17.6,11.8,70.8,S.C.G.,7:20 PM,"20,692",Sydney Swans,2.2,5.8,9.14,12.16,88,Western Bulldogs,1.2,2.3,6.3,6.6,42,Sydney,23,Sydney,46,130,18
2017,12,9/06/2017,15,5.9,0.6,Adelaide Oval,7:20 PM,"46,082",Adelaide Crows,5.6,8.9,11.11,16.15,111,St Kilda,1.1,2.4,3.1,7.12,54,Adelaide,41,Adelaide,57,165,23
2017,12,10/06/2017,15.6,6.3,0,M.C.G.,1:45 PM,"27,392",Hawthorn,2.3,4.4,7.6,12.7,79,Gold Coast Suns,3.4,6.7,11.14,13.17,95,Gold Coast,15,Gold Coast,16,174,25
2017,12,10/06/2017,22.9,15.2,0,Gabba,4:35 PM,"11,742",Brisbane Lions,6,11.3,15.11,18.13,121,Fremantle,2.2,6.7,7.7,9.1,64,Brisbane Lions,26,Brisbane Lions,57,185,27
2017,12,10/06/2017,15.6,6.3,0,Docklands,7:25 PM,"34,022",Essendon,7.6,12.9,14.13,19.17,131,Port Adelaide,1.3,4.5,7.7,8.13,61,Essendon,52,Essendon,70,192,27
2017,12,11/06/2017,16.6,2.6,0,Docklands,3:20 PM,"23,194",Carlton,4.1,7.4,8.7,10.11,71,GWS Giants,2.6,5.8,7.9,9.16,70,Carlton,8,Carlton,1,141,19
2017,12,12/06/2017,16.6,7.1,0,M.C.G.,3:20 PM,"70,926",Melbourne,4.3,6.6,12.9,15.14,104,Collingwood,3.2,10.5,12.8,15.1,100,Collingwood,23,Melbourne,4,204,30
2017,13,15/06/2017,19.6,10.9,0,Subiaco,6:10 PM,"35,719",West Coast Eagles,4.3,7.9,8.14,11.17,83,Geelong Cats,1.2,2.3,5.6,10.1,70,West Coast,36,West Coast,13,153,21
2017,13,16/06/2017,16.9,4.4,0,Docklands,7:50 PM,"26,107",North Melbourne,2.5,2.6,4.9,10.12,72,St Kilda,5.3,8.8,9.15,12.17,89,St Kilda,38,St Kilda,17,161,22
2017,13,17/06/2017,15.8,2.4,0,M.C.G.,1:45 PM,"58,721",Richmond,5.3,7.6,9.7,10.11,71,Sydney Swans,0.4,3.5,7.6,12.8,80,Richmond,25,Sydney,9,151,22
2017,13,17/06/2017,17.1,4.7,1,Adelaide Oval,4:05 PM,"31,772",Port Adelaide,5.6,8.9,14.1,18.13,121,Brisbane Lions,3.3,6.6,10.6,12.9,81,Port Adelaide,15,Port Adelaide,40,202,30
2017,13,17/06/2017,22.8,17.7,1.8,Carrara,7:25 PM,"11,936",Gold Coast Suns,1.1,3.2,7.6,11.7,73,Carlton,4.4,6.8,7.9,12.11,83,Carlton,24,Carlton,10,156,23
2017,13,18/06/2017,16,6.3,0,Docklands,3:20 PM,"33,667",Western Bulldogs,0.1,3.3,6.5,8.8,56,Melbourne,4.2,8.6,14.7,17.11,113,Melbourne,33,Melbourne,57,169,25
2017,14,22/06/2017,18.9,4.9,0,Adelaide Oval,7:20 PM,"45,312",Adelaide Crows,4.2,9.4,10.6,12.1,82,Hawthorn,4.2,6.4,9.7,14.12,96,Adelaide,18,Hawthorn,14,178,26
2017,14,23/06/2017,19.4,8.7,0,S.C.G.,7:50 PM,"34,575",Sydney Swans,2.5,5.11,8.17,11.2,86,Essendon,2.4,4.9,7.11,12.13,85,Sydney,8,Sydney,1,171,23
2017,14,24/06/2017,12.7,6.7,1.2,M.C.G.,1:45 PM,"35,933",Collingwood,1,4.3,6.7,9.8,62,Port Adelaide,4.3,6.8,11.11,13.15,93,Port Adelaide,17,Port Adelaide,31,155,22
2017,14,24/06/2017,24.5,10.4,0,Gabba,4:35 PM,"11,455",Brisbane Lions,2.4,4.5,7.1,12.14,86,GWS Giants,3.3,9.8,18.11,22.14,146,Greater Western Sydney,33,Greater Western Sydney,60,232,34
2017,14,24/06/2017,12.7,6.7,1.2,Docklands,7:25 PM,"28,263",Western Bulldogs,6.4,10.8,13.14,15.17,107,North Melbourne,3.4,7.5,12.7,16.1,106,Western Bulldogs,21,Western Bulldogs,1,213,31
2017,14,24/06/2017,18.2,11.5,0,Subiaco,5:40 PM,"36,622",West Coast Eagles,2.5,5.7,11.1,14.12,96,Melbourne,3.1,6.6,10.8,15.9,99,Melbourne,5,Melbourne,3,195,29
2017,14,25/06/2017,14,6.3,0.2,Kardinia Park,1:10 PM,"29,928",Geelong Cats,2,4.5,7.9,10.14,74,Fremantle,1.1,8.3,11.4,11.6,72,Fremantle,22,Geelong,2,146,21
2017,14,25/06/2017,13.5,6.7,0.2,M.C.G.,3:20 PM,"64,448",Richmond,3.3,5.1,7.13,11.18,84,Carlton,4.1,4.2,6.6,8.1,58,Richmond,5,Richmond,26,142,19
2017,14,25/06/2017,13.5,6.7,0.2,Docklands,4:40 PM,"16,844",St Kilda,3.6,8.11,10.14,14.19,103,Gold Coast Suns,4.2,7.5,8.9,10.12,72,St Kilda,12,St Kilda,31,175,24
2017,15,30/06/2017,12,4.7,5.6,M.C.G.,7:50 PM,"47,464",Melbourne,4,4.1,5.4,7.8,50,Sydney Swans,1.8,5.15,8.16,11.19,85,Sydney,20,Sydney,35,135,18
2017,15,1/07/2017,12.2,-2,0.2,Docklands,1:45 PM,"29,671",Western Bulldogs,3.2,4.5,7.9,11.14,80,West Coast Eagles,4.6,6.9,11.13,12.15,87,West Coast,16,West Coast,7,167,23
2017,15,1/07/2017,12.2,-2,0.2,M.C.G.,2:10 PM,"33,433",Carlton,1,5.1,8.2,12.5,77,Adelaide Crows,4,6.1,9.7,13.11,89,Adelaide,6,Adelaide,12,166,25
2017,15,1/07/2017,19.1,11.2,,Carrara,4:35 PM,"12,779",Gold Coast Suns,6.3,11.5,13.6,18.1,118,North Melbourne,4.5,5.8,8.13,14.15,99,Gold Coast,33,Gold Coast,19,217,32
2017,15,1/07/2017,17.1,3.2,0,Sydney Showground,7:25 PM,"15,007",GWS Giants,3.1,5.3,7.5,10.8,68,Geelong Cats,3.1,6.5,9.6,10.8,68,Geelong,8,Geelong,0,136,20
2017,15,1/07/2017,16.2,6,0,Adelaide Oval,7:10 PM,"39,979",Port Adelaide,1.6,5.11,6.14,8.15,63,Richmond,1.4,3.8,7.1,11.1,76,Port Adelaide,15,Richmond,13,139,19
2017,15,2/07/2017,13.4,1.8,0,Docklands,1:10 PM,"41,246",Essendon,3.5,4.1,9.13,11.16,82,Brisbane Lions,1.3,4.5,7.6,13.12,90,Brisbane Lions,4,Brisbane Lions,8,172,24
2017,15,2/07/2017,13.4,1.8,0,M.C.G.,3:20 PM,"56,593",Hawthorn,6.2,9.3,12.6,18.1,118,Collingwood,3.2,8.3,12.8,14.1,94,Hawthorn,6,Hawthorn,24,212,32
2017,15,2/07/2017,14.6,6,21.8,Subiaco,2:40 PM,"30,541",Fremantle,4.3,7.5,10.7,12.8,80,St Kilda,1.5,6.8,8.14,12.17,89,Fremantle,3,St Kilda,9,169,24
2017,16,7/07/2017,15.1,8.4,2.8,Adelaide Oval,7:20 PM,"41,948",Adelaide Crows,2.2,5.5,12.5,16.8,104,Western Bulldogs,2.4,4.8,4.11,5.15,45,Adelaide,3,Adelaide,59,149,21
2017,16,8/07/2017,11.7,1.7,0.4,York Park,1:45 PM,"12,156",Hawthorn,5.2,6.6,11.12,14.13,97,GWS Giants,5.1,8.3,10.3,15.7,97,Greater Western Sydney,9,Greater Western Sydney,0,194,29
2017,16,8/07/2017,14.2,5.4,0,M.C.G.,2:10 PM,"63,537",Collingwood,2.3,4.6,9.7,12.8,80,Essendon,5,9.3,13.6,18.9,117,Essendon,27,Essendon,37,197,30
2017,16,8/07/2017,19.1,6.2,0,S.C.G.,4:35 PM,"32,987",Sydney Swans,4.3,10.5,14.1,17.16,118,Gold Coast Suns,5.2,5.6,5.6,7.9,51,Sydney,29,Sydney,67,169,24
2017,16,8/07/2017,21.9,8.7,7,Gabba,7:25 PM,"18,769",Brisbane Lions,3.5,6.6,11.8,11.12,78,Geelong Cats,5.2,15.6,20.9,25.13,163,Geelong,54,Geelong,85,241,36
2017,16,8/07/2017,14.2,5.4,0,Docklands,7:25 PM,"47,514",St Kilda,5.3,14.8,19.8,21.12,138,Richmond,1.3,1.4,4.9,10.11,71,St Kilda,82,St Kilda,67,209,31
2017,16,9/07/2017,14.6,6.2,1,Docklands,1:10 PM,"19,267",North Melbourne,1.2,6.3,8.4,12.1,82,Fremantle,4.3,9.4,9.6,13.8,86,Fremantle,19,Fremantle,4,168,25
2017,16,9/07/2017,14.6,6.2,1,M.C.G.,3:20 PM,"47,266",Carlton,4.3,7.5,9.8,12.1,82,Melbourne,1.2,7.4,11.5,14.6,90,Carlton,1,Melbourne,8,172,26
2017,16,9/07/2017,18,7.2,0,Subiaco,2:40 PM,"36,766",West Coast Eagles,4.4,7.7,10.8,13.1,88,Port Adelaide,4,6.2,10.8,18.12,120,West Coast,11,Port Adelaide,32,208,31
2017,17,14/07/2017,15.6,9.1,2.6,Docklands,7:50 PM,"47,156",St Kilda,0.2,2.6,4.11,7.15,57,Essendon,2.5,6.1,13.12,17.16,118,Essendon,19,Essendon,61,175,24
2017,17,15/07/2017,13,2.7,0.1,M.C.G.,1:45 PM,"70,345",Geelong Cats,3.3,6.7,11.9,13.1,88,Hawthorn,3.2,7.6,9.1,12.13,85,Hawthorn,5,Geelong,3,173,25
2017,17,15/07/2017,14.1,3.9,1.6,Adelaide Oval,1:40 PM,"34,138",Port Adelaide,8.1,11.4,14.9,19.13,127,North Melbourne,2,5.3,6.5,8.9,57,Port Adelaide,37,Port Adelaide,70,184,27
2017,17,15/07/2017,24.2,13.2,0,Carrara,4:35 PM,"17,275",Gold Coast Suns,2.1,7.5,10.8,13.1,88,Collingwood,5.4,7.5,10.9,15.13,103,Collingwood,0,Collingwood,15,191,28
2017,17,15/07/2017,19,8.6,0,Sydney Showground,7:25 PM,"21,924",GWS Giants,2.4,5.6,8.8,12.11,83,Sydney Swans,4.4,7.5,10.9,14.12,96,Sydney,11,Sydney,13,179,26
2017,17,15/07/2017,32.8,18.5,0,Marrara Oval,7:10 PM,"12,104",Melbourne,1.3,5.3,9.7,10.1,70,Adelaide Crows,7.2,11.6,12.11,17.14,116,Adelaide,39,Adelaide,46,186,27
2017,17,16/07/2017,11.9,3.6,0.1,Docklands,1:10 PM,"28,188",Richmond,4.4,5.8,9.13,16.16,112,Brisbane Lions,1.3,4.6,6.8,12.9,81,Richmond,8,Richmond,31,193,28
2017,17,16/07/2017,11.9,3.6,0.1,M.C.G.,3:20 PM,"35,157",Carlton,3.2,4.4,6.6,9.8,62,Western Bulldogs,2.4,7.7,10.8,12.1,82,Western Bulldogs,21,Western Bulldogs,20,144,21
2017,17,16/07/2017,18.9,14.6,5,Subiaco,2:40 PM,"38,722",Fremantle,0.3,2.8,3.13,5.14,44,West Coast Eagles,4.1,5.4,9.6,11.8,74,West Coast,14,West Coast,30,118,16
2017,18,21/07/2017,17.7,6,0,Adelaide Oval,7:20 PM,"50,464",Adelaide Crows,5.2,9.5,13.9,13.13,91,Geelong Cats,1.4,4.6,7.8,10.1,70,Adelaide,29,Adelaide,21,161,23
2017,18,22/07/2017,12,4.9,0.2,Docklands,1:45 PM,"40,359",Essendon,4.2,8.3,13.8,20.12,132,North Melbourne,4.4,8.5,12.7,16.9,105,North Melbourne,2,Essendon,27,237,36
2017,18,22/07/2017,12,4.9,0.2,M.C.G.,2:10 PM,"27,068",Melbourne,4.4,8.8,11.8,13.1,88,Port Adelaide,0.3,3.6,6.1,9.11,65,Melbourne,32,Melbourne,23,153,22
2017,18,22/07/2017,27,18.8,0,Cazaly's Stadium,4:35 PM,"9,364",Western Bulldogs,4.4,7.6,10.9,16.14,110,Gold Coast Suns,3.2,4.4,8.7,8.8,56,Western Bulldogs,20,Western Bulldogs,54,166,24
2017,18,22/07/2017,19.4,5.7,0,S.C.G.,7:25 PM,"35,773",Sydney Swans,3.5,7.8,11.14,14.17,101,St Kilda,1.2,3.2,5.4,9.5,59,Sydney,30,Sydney,42,160,23
2017,18,22/07/2017,19.3,9.1,3.2,Subiaco,5:40 PM,"30,818",Fremantle,2,3.4,5.5,7.6,48,Hawthorn,4.3,6.6,9.9,15.1,100,Hawthorn,20,Hawthorn,52,148,22
2017,18,23/07/2017,15.3,7.8,0,M.C.G.,1:10 PM,"33,467",Richmond,0.2,4.6,8.8,9.1,64,GWS Giants,3.4,3.5,4.5,6.9,45,Richmond,7,Richmond,19,109,15
2017,18,23/07/2017,15.3,7.8,0,Docklands,3:20 PM,"22,927",Collingwood,3.4,5.6,8.11,13.15,93,West Coast Eagles,4.2,7.3,12.5,13.7,85,West Coast,9,Collingwood,8,178,26
2017,18,23/07/2017,23.2,8.2,0,Gabba,4:40 PM,"18,847",Brisbane Lions,6.1,12.5,13.7,17.1,112,Carlton,0.4,3.6,7.13,11.16,82,Brisbane Lions,53,Brisbane Lions,30,194,28
2017,19,28/07/2017,14.8,7.1,3.4,M.C.G.,7:50 PM,"52,181",Hawthorn,4.3,8.6,8.8,10.12,72,Sydney Swans,2.7,4.9,6.1,9.12,66,Hawthorn,21,Hawthorn,6,138,19
2017,19,29/07/2017,15.3,4.3,0.2,Bellerive Oval,1:45 PM,"13,939",North Melbourne,4.4,6.4,9.8,11.1,76,Melbourne,2,8.5,8.8,10.12,72,Melbourne,13,North Melbourne,4,148,21
2017,19,29/07/2017,21.5,3,0,Sydney Showground,2:10 PM,"11,233",GWS Giants,3.5,6.7,8.11,13.2,98,Fremantle,3.3,6.6,11.8,13.8,86,Greater Western Sydney,1,Greater Western Sydney,12,184,26
2017,19,29/07/2017,20.8,10.2,0,Adelaide Oval,4:05 PM,"30,335",Port Adelaide,2.3,3.5,5.7,9.9,63,St Kilda,1.3,2.8,3.12,8.13,61,Port Adelaide,3,Port Adelaide,2,124,17
2017,19,29/07/2017,16.4,8.8,1,Docklands,7:25 PM,"35,460",Carlton,3,4.3,5.8,8.1,58,Geelong Cats,5.7,9.1,13.12,18.15,123,Geelong,28,Geelong,65,181,26
2017,19,29/07/2017,23.7,10.9,0,Carrara,7:25 PM,"16,207",Gold Coast Suns,4.2,5.3,8.4,10.5,65,Richmond,3.4,8.8,11.11,14.14,98,Richmond,23,Richmond,33,163,24
2017,19,30/07/2017,17.8,10.4,0,Docklands,1:10 PM,"48,754",Western Bulldogs,5.4,8.9,15.1,19.13,127,Essendon,4.5,7.1,11.15,13.19,97,Western Bulldogs,14,Western Bulldogs,30,224,32
2017,19,30/07/2017,17.8,10.4,0,M.C.G.,3:20 PM,"33,269",Collingwood,4.3,9.6,12.9,15.13,103,Adelaide Crows,2.1,3.4,10.4,16.7,103,Collingwood,38,Adelaide,0,206,31
2017,19,30/07/2017,17.9,6.3,6.4,Subiaco,2:40 PM,"32,652",West Coast Eagles,4.1,9.4,12.7,17.11,113,Brisbane Lions,3.2,3.5,5.8,6.9,45,West Coast,35,West Coast,68,158,23
2017,20,4/08/2017,13.7,5.4,2.6,Kardinia Park,7:50 PM,"30,833",Geelong Cats,2.3,5.6,7.8,8.13,61,Sydney Swans,7.5,10.5,11.9,16.11,107,Sydney,29,Sydney,46,168,24
2017,20,5/08/2017,10.8,5,1.4,Manuka Oval,1:45 PM,"14,274",GWS Giants,8.6,10.7,13.12,14.13,97,Melbourne,3,5.1,7.1,10.2,62,Greater Western Sydney,36,Greater Western Sydney,35,159,24
2017,20,5/08/2017,13.9,7.3,0,M.C.G.,2:10 PM,"58,562",Essendon,5.5,5.8,7.14,11.18,84,Carlton,2.1,4.4,9.5,11.1,76,Essendon,10,Essendon,8,160,22
2017,20,5/08/2017,23.1,9,0,Gabba,4:35 PM,"16,148",Brisbane Lions,2.2,7.6,11.9,13.11,89,Western Bulldogs,6.6,8.11,8.16,14.19,103,Western Bulldogs,11,Western Bulldogs,14,192,27
2017,20,5/08/2017,13.9,7.3,0,Docklands,7:25 PM,"33,394",North Melbourne,1.5,1.9,4.11,7.15,57,Collingwood,2.7,5.11,11.12,16.15,111,Collingwood,26,Collingwood,54,168,23
2017,20,5/08/2017,18.6,11,0.8,Subiaco,5:40 PM,"27,050",Fremantle,3.5,7.8,11.12,12.18,90,Gold Coast Suns,4,5.4,8.7,10.7,67,Fremantle,16,Fremantle,23,157,22
2017,20,6/08/2017,12.5,7.9,0.2,Docklands,1:10 PM,"22,688",St Kilda,3.2,7.5,10.7,15.13,103,West Coast Eagles,3.5,7.8,10.1,14.11,95,West Coast,3,St Kilda,8,198,29
2017,20,6/08/2017,12.5,7.9,0.2,M.C.G.,3:20 PM,"58,342",Richmond,5.4,6.8,9.1,13.15,93,Hawthorn,1.3,2.5,4.8,9.1,64,Richmond,27,Richmond,29,157,22
2017,20,6/08/2017,13.7,8,9.8,Adelaide Oval,4:10 PM,"45,028",Adelaide Crows,1.9,5.15,12.18,18.22,130,Port Adelaide,1.1,1.3,4.4,7.4,46,Adelaide,36,Adelaide,84,176,25
2017,21,11/08/2017,16.6,8.2,0,Docklands,7:50 PM,"30,672",Western Bulldogs,3.1,6.7,6.12,7.15,57,GWS Giants,4.5,7.5,13.8,16.9,105,Greater Western Sydney,4,Greater Western Sydney,48,162,23
2017,21,12/08/2017,21.9,10,0,S.C.G.,1:45 PM,"39,281",Sydney Swans,8.2,13.6,17.7,22.11,143,Fremantle,1.1,1.3,4.5,5.9,39,Sydney,75,Sydney,104,182,27
2017,21,12/08/2017,17.1,10.3,0,Kardinia Park,2:10 PM,"32,266",Geelong Cats,3.2,8.5,8.9,11.14,80,Richmond,3.4,4.5,7.9,9.12,66,Geelong,24,Geelong,14,146,20
2017,21,12/08/2017,29,10.4,0,Gabba,4:35 PM,"17,772",Brisbane Lions,3.2,9.4,15.6,22.1,142,Gold Coast Suns,6.5,8.9,9.9,12.12,84,Brisbane Lions,1,Brisbane Lions,58,226,34
2017,21,12/08/2017,17.2,9.4,0,Docklands,7:25 PM,"38,487",Essendon,2.2,5.4,9.7,12.8,80,Adelaide Crows,5.3,10.6,14.9,18.15,123,Adelaide,32,Adelaide,43,203,30
2017,21,12/08/2017,20.2,13.6,19.8,Subiaco,5:40 PM,"30,491",West Coast Eagles,4,9.2,10.4,15.1,100,Carlton,3.3,3.7,9.1,12.11,83,West Coast,31,West Coast,17,183,27
2017,21,13/08/2017,18.4,7.4,0,M.C.G.,1:10 PM,"53,115",Melbourne,6.3,9.6,10.9,14.12,96,St Kilda,1.1,4.4,8.11,10.12,72,Melbourne,32,Melbourne,24,168,24
2017,21,13/08/2017,11.1,-0.2,0,York Park,3:20 PM,"14,509",Hawthorn,5.3,10.5,15.5,18.8,116,North Melbourne,3.1,5.2,12.4,14.5,89,Hawthorn,33,Hawthorn,27,205,32
2017,21,13/08/2017,22.4,8.8,0,Adelaide Oval,4:10 PM,"37,533",Port Adelaide,2.4,7.8,10.11,14.14,98,Collingwood,1.3,4.4,8.8,10.11,71,Port Adelaide,22,Port Adelaide,27,169,24
2017,22,18/08/2017,14.4,8.6,5.8,Adelaide Oval,7:20 PM,"51,466",Adelaide Crows,2.2,5.5,8.1,11.14,80,Sydney Swans,5.1,7.1,11.3,13.5,83,Sydney,8,Sydney,3,163,24
2017,22,19/08/2017,9.2,1.3,3.4,Eureka Stadium,1:45 PM,"10,087",Western Bulldogs,3.3,6.5,9.11,11.13,79,Port Adelaide,2.2,5.5,8.1,14.12,96,Western Bulldogs,6,Port Adelaide,17,175,25
2017,22,19/08/2017,11.8,4,7,M.C.G.,2:10 PM,"47,889",Collingwood,6.1,7.2,9.4,9.5,59,Geelong Cats,2.2,6.5,8.6,10.1,70,Collingwood,3,Geelong,11,129,19
2017,22,19/08/2017,16.5,8.4,0,Sydney Showground,4:35 PM,"15,751",GWS Giants,2.1,7.4,8.6,12.9,81,West Coast Eagles,3.1,6.3,8.5,9.6,60,Greater Western Sydney,7,Greater Western Sydney,21,141,21
2017,22,19/08/2017,11.8,4,7,Docklands,7:25 PM,"35,799",Carlton,4.4,6.4,10.4,12.5,77,Hawthorn,1.1,5.7,8.8,10.1,70,Carlton,3,Carlton,7,147,22
2017,22,19/08/2017,20.9,12.9,0,Carrara,7:25 PM,"16,817",Gold Coast Suns,3.1,6.1,8.1,9.3,57,Essendon,4.2,6.8,8.11,12.18,90,Essendon,7,Essendon,33,147,21
2017,22,20/08/2017,13.1,3.1,1.8,M.C.G.,1:10 PM,"30,422",Melbourne,3.3,6.6,11.8,16.8,104,Brisbane Lions,2.3,6.3,9.5,14.7,91,Melbourne,3,Melbourne,13,195,30
2017,22,20/08/2017,13.1,3.1,1.8,Docklands,3:20 PM,"29,126",St Kilda,4.3,8.14,14.17,18.19,127,North Melbourne,5.2,6.3,8.5,12.6,78,St Kilda,23,St Kilda,49,205,30
2017,22,20/08/2017,16.9,10.3,2.8,Subiaco,2:40 PM,"34,204",Fremantle,3.4,3.5,5.8,7.9,51,Richmond,3,11.2,18.5,25.5,155,Richmond,45,Richmond,104,206,32
2017,23,25/08/2017,14.2,4.6,0,Docklands,7:50 PM,"48,090",Hawthorn,5.3,9.5,12.6,15.9,99,Western Bulldogs,4.2,7.4,10.7,13.12,90,Hawthorn,13,Hawthorn,9,189,28
2017,23,26/08/2017,15.1,9.1,0,M.C.G.,1:45 PM,"51,223",Collingwood,6.5,9.6,12.1,14.15,99,Melbourne,1.3,4.8,9.1,12.11,83,Collingwood,28,Collingwood,16,182,26
2017,23,26/08/2017,23.9,12.5,0,Gabba,2:10 PM,"15,416",Brisbane Lions,5,5.5,8.9,11.13,79,North Melbourne,1.8,5.9,13.12,19.16,130,North Melbourne,4,North Melbourne,51,209,30
2017,23,26/08/2017,20.5,7.2,0,S.C.G.,4:35 PM,"38,965",Sydney Swans,3.4,6.7,13.1,21.12,138,Carlton,1,5.1,8.4,8.9,57,Sydney,12,Sydney,81,195,29
2017,23,26/08/2017,14.8,8.9,0,Kardinia Park,7:25 PM,"30,087",Geelong Cats,5.3,6.7,12.11,15.13,103,GWS Giants,3.1,5.6,6.7,8.11,59,Geelong,7,Geelong,44,162,23
2017,23,26/08/2017,14.3,4.1,0,Adelaide Oval,7:10 PM,"34,288",Port Adelaide,2.3,9.6,14.12,20.15,135,Gold Coast Suns,2.1,2.1,2.1,3.2,20,Port Adelaide,47,Port Adelaide,115,155,23
2017,23,27/08/2017,10.1,4.9,,Docklands,1:10 PM,"42,665",Essendon,4.3,8.5,14.8,16.11,107,Fremantle,3.1,5.3,9.6,14.8,92,Essendon,20,Essendon,15,199,30
2017,23,27/08/2017,10.1,4.9,,M.C.G.,3:20 PM,"69,104",Richmond,4.2,11.5,12.7,19.8,122,St Kilda,1.2,4.3,8.6,12.9,81,Richmond,44,Richmond,41,203,31
2017,23,27/08/2017,24.2,12.2,0,Subiaco,2:40 PM,"39,367",West Coast Eagles,4.1,8.4,13.5,15.1,100,Adelaide Crows,1.1,5.5,7.1,10.11,71,West Coast,17,West Coast,29,171,25
2017,24,7/09/2017,15.4,11.3,0.2,Adelaide Oval,7:20 PM,"52,805",Adelaide Crows,3.4,8.7,12.8,12.12,84,GWS Giants,1.4,1.5,5.7,6.12,48,Adelaide,44,Adelaide,36,132,18
2017,24,8/09/2017,14.6,6.9,4.6,M.C.G.,7:50 PM,"95,028",Geelong Cats,0.4,2.4,4.9,5.1,40,Richmond,2.4,3.7,6.1,13.13,91,Richmond,9,Richmond,51,131,18
2017,24,9/09/2017,17.3,8.5,0,S.C.G.,4:20 PM,"46,323",Sydney Swans,3.2,13.5,17.5,19.7,121,Essendon,1.3,3.4,5.8,8.8,56,Sydney,61,Sydney,65,177,27
2017,24,9/09/2017,14.8,7.3,0,Adelaide Oval,7:20 PM,"41,172",Port Adelaide,1,5.5,6.8,8.12,76,West Coast Eagles,4.2,7.4,7.5,9.6,78,West Coast,11,West Coast,2,154,17
2017,25,15/09/2017,17.2,8.9,0,M.C.G.,7:50 PM,"55,529",Geelong Cats,3.1,9.4,13.4,15.8,98,Sydney Swans,2.2,3.4,4.9,5.9,39,Geelong,36,Geelong,59,137,20
2017,25,16/09/2017,24.5,8.4,0,Sydney Showground,7:25 PM,"14,865",GWS Giants,5.4,9.7,15.1,19.11,125,West Coast Eagles,3,4.2,5.2,9.4,58,Greater Western Sydney,35,Greater Western Sydney,67,183,28
2017,26,22/09/2017,30,9.7,0,Adelaide Oval,7:20 PM,"53,817",Adelaide Crows,6.3,11.7,14.1,21.1,136,Geelong Cats,1.2,5.8,8.11,10.15,75,Adelaide,35,Adelaide,61,211,31
2017,26,23/09/2017,29.3,15,0,M.C.G.,4:45 PM,"94,258",Richmond,4.3,5.7,11.11,15.13,103,GWS Giants,3.3,5.6,6.1,9.13,67,Richmond,1,Richmond,36,170,24
2017,27,30/09/2017,16.9,9.7,1.4,M.C.G.,2:30 PM,"100,021",Adelaide Crows,4.2,4.7,5.1,8.12,60,Richmond,2.3,6.4,11.8,16.12,108,Richmond,9,Richmond,48,168,24
2018,1,22/03/2018,28.7,10.5,0,M.C.G.,7:25 PM,"90,151",Richmond,4.4,6.11,11.14,17.19,121,Carlton,6.1,8.3,12.4,15.5,95,Carlton,4,Richmond,26,216,32
2018,1,23/03/2018,29.7,15.6,0,Docklands,7:50 PM,"43,016",Essendon,4.2,5.8,8.1,14.15,99,Adelaide Crows,3.5,4.9,11.12,12.15,87,Essendon,5,Essendon,12,186,26
2018,1,24/03/2018,24.5,20.1,0.6,Docklands,3:35 PM,"23,731",St Kilda,6.4,7.5,11.8,16.11,107,Brisbane Lions,3.3,5.8,9.1,12.1,82,St Kilda,9,St Kilda,25,189,28
2018,1,24/03/2018,31.6,20.5,0,Adelaide Oval,4:05 PM,"38,324",Port Adelaide,4.3,8.7,14.1,16.14,110,Fremantle,1.4,5.4,7.6,9.6,60,Port Adelaide,21,Port Adelaide,50,170,25
2018,1,24/03/2018,27.6,24.4,8.2,Cazaly's Stadium,6:25 PM,"3,722",Gold Coast Suns,0.2,5.6,5.8,7.13,55,North Melbourne,1.2,1.6,5.7,5.9,39,Gold Coast,24,Gold Coast,16,94,12
2018,1,24/03/2018,24.5,20.1,0.6,M.C.G.,7:25 PM,"58,051",Hawthorn,4.4,10.7,13.9,15.11,101,Collingwood,3.4,6.4,7.6,9.13,67,Hawthorn,27,Hawthorn,34,168,24
2018,1,25/03/2018,25,11.2,0,Manuka Oval,1:10 PM,"10,454",GWS Giants,4.2,11.4,17.4,20.13,133,Western Bulldogs,3.3,4.4,5.6,7.9,51,Greater Western Sydney,42,Greater Western Sydney,82,184,27
